site,longitude,latitude,origin,doi_link
MD05_2925,151.4602,-9.3435,DataLink,https://doi.org/10.1594/PANGAEA.952153
MD06_2986,167.9,-43.4485,PublicationDOI,10.1002/2014PA002727
MD06_2986,167.9,-43.4485,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.700134
MD06_2990,169.875667,-42.308333,PublicationDOI,10.1002/2014PA002727
MD06_2990,169.875667,-42.308333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.700135
MD06_3018,166.15,-23,PublicationDOI,10.1029/2009PA001755
MD06_3018,166.15,-23,PublicationDOI,10.1029/2010PA002019
MD06_3018,166.15,-23,DataLink,https://www.ncdc.noaa.gov/paleo-search/study/8734
MD06_3018,166.15,-23,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/russon2010/
MD06_3018,166.15,-23,DataLink,https://www.ncdc.noaa.gov/paleo-search/study/11189
MD06_3047B,124.798833333333,17.0073333333333,PublicationDOI,10.1016/j.palaeo.2017.12.039
MD06_3047B,124.798833333333,17.0073333333333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.965895
MD06_3067,126.49766,6.51433,PublicationDOI,10.1029/2010PA001966
MD06_3067,126.49766,6.51433,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.770282
MD06_3075,125.832,6.476167,PublicationDOI,10.1002/2013PA002599
MD06_3075,125.832,6.476167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.837181
MD06_3075,125.832,6.476167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.837184
MD06_3075,125.832,6.476167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.837182
MD07_3076,-14.22817,-44.15333,PublicationDOI,10.1016/j.epsl.2014.11.051
MD07_3076,-14.22817,-44.15333,PublicationDOI,10.1038/ncomms11539
MD07_3076,-14.22817,-44.15333,PublicationDOI,10.1029/2010PA002007
MD07_3076,-14.22817,-44.15333,PublicationDOI,10.1073/pnas.1511252113
MD07_3076,-14.22817,-44.15333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.837065
MD07_3076,-14.22817,-44.15333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.845076
MD07_3076,-14.22817,-44.15333,DataLink,https://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011-3076q.txt
MD07_3076,-14.22817,-44.15333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.856699
MD07_3077,-14.22,-44.15,PublicationDOI,10.1002/2016PA003029
MD07_3077,-14.22,-44.15,PublicationDOI,10.1016/j.quascirev.2019.106067
MD07_3077,-14.22,-44.15,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.858326
MD07_3077,-14.22,-44.15,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.898192
MD07_3128,-75.56616,-52.6595,PublicationDOI,10.1029/2010PA002049
MD07_3128,-75.56616,-52.6595,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.771859
MD07_3128,-75.56616,-52.6595,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.771858
MD10_3340,128.72,-0.52,PublicationDOI,10.1126/sciadv.abc0402
MD10_3340,128.72,-0.52,PublicationDOI,10.1038/s41586-022-05302-y
MD10_3340,128.72,-0.52,PublicationDOI,10.1002/2014GC005550
MD10_3340,128.72,-0.52,DataLink,https://doi.org/10.1594/PANGAEA.921277
MD10_3340,128.72,-0.52,DataLink,https://doi.org/10.1594/PANGAEA.950059
MD10_3340,128.72,-0.52,DataLink,"Haowen Dang, personal communication"
MD10_3340,128.72,-0.52,DataLink,https://doi.org/10.1594/PANGAEA.923893
MD161_17,82.02,16.06,PublicationDOI,10.1002/2017GC007075
MD161_17,82.02,16.06,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.967048
MD73_025,51.1984446666667,-43.511778,PublicationDOI,no DOI
MD73_025,51.1984446666667,-43.511778,PublicationDOI,10.1016/0033-5894(84)90098-X
MD73_025,51.1984446666667,-43.511778,PublicationDOI,10.1016/0031-0182(85)90069-0
MD73_025,51.1984446666667,-43.511778,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.726208
MD73_025,51.1984446666667,-43.511778,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51931
MD73_025,51.1984446666667,-43.511778,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.726105
MD77_194,75.2333027272727,10.4666972727273,PublicationDOI,10.1029/PA003i003p00361
MD77_194,75.2333027272727,10.4666972727273,PublicationDOI,10.1016/S0277-3791(97)00099-1
MD77_194,75.2333027272727,10.4666972727273,PublicationDOI,10.2312/reports-gpi.1989.27
MD77_194,75.2333027272727,10.4666972727273,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.863088
MD77_194,75.2333027272727,10.4666972727273,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.441765
MD77_194,75.2333027272727,10.4666972727273,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.77487
MD79_254,38.4666675,-17.6183325,PublicationDOI,no DOI
MD79_254,38.4666675,-17.6183325,PublicationDOI,10.1029/PA003i003p00361
MD79_254,38.4666675,-17.6183325,DataLink,https://doi.org/10.25921/9xvw-pr91
MD79_257,36.2,-20.24,PublicationDOI,10.1016/S0277-3791(97)00099-1
MD79_257,36.2,-20.24,PublicationDOI,10.1016/0012-821X(91)90147-A
MD79_257,36.2,-20.24,DataLink,https://doi.org/10.1016/S0277-3791(97)00099-1
MD79_257,36.2,-20.24,DataLink,https://doi.org/10.1594/PANGAEA.441688
MD79_257,36.2,-20.24,DataLink,https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/md79-257-tab.txt
MD84_527,51.3183,-43.8217,PublicationDOI,10.1029/PA003i003p00361
MD84_527,51.3183,-43.8217,PublicationDOI,10.1029/92PA00709
MD84_527,51.3183,-43.8217,PublicationDOI,10.1029/PA003i003p00343
MD84_527,51.3183,-43.8217,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52302
MD84_527,51.3183,-43.8217,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52483
MD84_527,51.3183,-43.8217,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.863097
MD84_551,73.284282,-55.007885,PublicationDOI,10.1029/92PA00709
MD84_551,73.284282,-55.007885,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52484
MD88_770,96.4613732352941,-46.0213729411765,PublicationDOI,10.1029/95PA02255
MD88_770,96.4613732352941,-46.0213729411765,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52728
MD88_770,96.4613732352941,-46.0213729411765,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52729
MD95_2002,-8.533833,47.452,PublicationDOI,10.1029/2012GL052100
MD95_2002,-8.533833,47.452,PublicationDOI,10.1016/j.palaeo.2016.12.031
MD95_2002,-8.533833,47.452,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.810294
MD95_2010,4.56616,66.684167,PublicationDOI,10.1038/46753
MD95_2010,4.56616,66.684167,PublicationDOI,10.1029/158GM20
MD95_2010,4.56616,66.684167,PublicationDOI,10.5194/cp-8-483-2012
MD95_2010,4.56616,66.684167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.61471
MD95_2010,4.56616,66.684167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.840631
MD95_2010,4.56616,66.684167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.777657
MD95_2015,-25.959,58.762333,PublicationDOI,10.1016/S0277-3791(01)00105-6
MD95_2015,-25.959,58.762333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.438814
MD95_2024,-45.69,50.21,PublicationDOI,10.1029/2011PA002155
MD95_2024,-45.69,50.21,PublicationDOI,10.1144/jgs2013-097
MD95_2024,-45.69,50.21,PublicationDOI,10.1029/2000PA000560
MD95_2024,-45.69,50.21,DataLink,https://www.ncdc.noaa.gov/paleo-search/study/12277
MD95_2024,-45.69,50.21,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.856560
MD95_2024,-45.69,50.21,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.778963
MD95_2039,-10.3485,40.5785,PublicationDOI,10.1016/S0012-821X(98)00265-9
MD95_2039,-10.3485,40.5785,PublicationDOI,10.1016/j.quascirev.2014.09.001
MD95_2039,-10.3485,40.5785,PublicationDOI,10.1029/2009GC002398
MD95_2039,-10.3485,40.5785,PublicationDOI,10.1016/S0921-8181(02)00197-2
MD95_2039,-10.3485,40.5785,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.59909
MD95_2039,-10.3485,40.5785,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.857148
MD95_2039,-10.3485,40.5785,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.738135
MD95_2039,-10.3485,40.5785,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.82019
MD95_2039,-10.3485,40.5785,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.59911
MD95_2040,-9.861167,40.581833,PublicationDOI,10.1029/2010GM001021
MD95_2040,-9.861167,40.581833,PublicationDOI,10.1016/S0025-3227(03)00046-X
MD95_2040,-9.861167,40.581833,PublicationDOI,10.1016/S0031-0182(01)00444-8
MD95_2040,-9.861167,40.581833,PublicationDOI,10.1029/2009GC002605
MD95_2040,-9.861167,40.581833,PublicationDOI,10.1016/S0012-821X(02)00787-2
MD95_2040,-9.861167,40.581833,PublicationDOI,10.1016/S0921-8181(02)00197-2
MD95_2040,-9.861167,40.581833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.737135
MD95_2040,-9.861167,40.581833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.66811
MD95_2040,-9.861167,40.581833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.96865
MD95_2040,-9.861167,40.581833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.733070
MD95_2040,-9.861167,40.581833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.207848
MD95_2040,-9.861167,40.581833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.82056
MD95_2041,-9.510833,37.833333,PublicationDOI,10.1029/2010GM001021
MD95_2041,-9.510833,37.833333,PublicationDOI,10.1029/2009GC002605
MD95_2041,-9.510833,37.833333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.737131
MD95_2041,-9.510833,37.833333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.66812
MD95_2041,-9.510833,37.833333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.733069
MD95_2041,-9.510833,37.833333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.733108
MD95_2042,-10.1665,37.799833,PublicationDOI,10.1029/2000PA000513
MD95_2042,-10.1665,37.799833,PublicationDOI,10.1016/S0031-0182(01)00444-8
MD95_2042,-10.1665,37.799833,PublicationDOI,10.1029/1998PA900027
MD95_2042,-10.1665,37.799833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.58220
MD95_2042,-10.1665,37.799833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.58228
MD95_2042,-10.1665,37.799833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.96864
MD95_2042,-10.1665,37.799833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.58195
MD95_2042,-10.1665,37.799833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.60829
MD95_2043,-2.62122288888889,36.1433326666667,PublicationDOI,10.1016/j.quascirev.2006.10.004
MD95_2043,-2.62122288888889,36.1433326666667,PublicationDOI,10.1029/1999PA900044
MD95_2043,-2.62122288888889,36.1433326666667,PublicationDOI,10.1016/j.quascirev.2014.06.016
MD95_2043,-2.62122288888889,36.1433326666667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.634051
MD95_2043,-2.62122288888889,36.1433326666667,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md952043-tab.txt
MD95_2043,-2.62122288888889,36.1433326666667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.787985
MD96_2048,34.0167,-26.1667,PublicationDOI,10.1016/j.epsl.2016.06.049
MD96_2048,34.0167,-26.1667,PublicationDOI,10.5194/cp-7-1285-2011
MD96_2048,34.0167,-26.1667,PublicationDOI,10.1038/s41586-018-0309-6
MD96_2048,34.0167,-26.1667,DataLink,https://doi.org/10.1594/PANGAEA.863919
MD96_2048,34.0167,-26.1667,DataLink,https://doi.org/10.1594/PANGAEA.861244
MD96_2098,12.63,-25.59,PublicationDOI,10.1029/2004PA001001
MD96_2098,12.63,-25.59,DataLink,https://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/pichevin2005/pichevin2005.txt
MD97_2120,174.9308198,-45.5343758,PublicationDOI,"10.1038/nature03544, 10.1029/2005PA001191"
MD97_2120,174.9308198,-45.5343758,PublicationDOI,10.1126/science.1084451
MD97_2120,174.9308198,-45.5343758,PublicationDOI,10.1126/science.1102163
MD97_2120,174.9308198,-45.5343758,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/m97-2120-tab.txt
MD97_2120,174.9308198,-45.5343758,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.208133
MD97_2120,174.9308198,-45.5343758,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.208132
MD97_2120,174.9308198,-45.5343758,DataLink,pers comm
MD97_2121,177.99,-40.38,PublicationDOI,10.1029/2005PA001191
MD97_2121,177.99,-40.38,PublicationDOI,10.1002/palo.20032
MD97_2121,177.99,-40.38,PublicationDOI,10.1016/j.palaeo.2007.08.013
MD97_2121,177.99,-40.38,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/m97-2121-tab.txt
MD97_2121,177.99,-40.38,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.821904
MD97_2121,177.99,-40.38,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.821906
MD97_2121,177.99,-40.38,DataLink,https://doi.org/10.1594/PANGAEA.899751
MD97_2125_abovehiatus,161.442,-22.342,PublicationDOI,10.1016/j.quascirev.2008.12.013
MD97_2125_abovehiatus,161.442,-22.342,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.965906
MD97_2125_belowhiatus,161.442,-22.342,PublicationDOI,10.1016/j.quascirev.2008.12.013
MD97_2125_belowhiatus,161.442,-22.342,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.965906
MD97_2138,146.23,-1.25,PublicationDOI,10.1029/2006PA001269
MD97_2138,146.23,-1.25,DataLink,https://doi.org/10.25921/dhkp-bs81
MD97_2141_abovehiatus,141.295,8.786,PublicationDOI,10.1029/2001GC000260
MD97_2141_abovehiatus,141.295,8.786,PublicationDOI,10.1029/2000PA000557
MD97_2141_abovehiatus,141.295,8.786,PublicationDOI,10.1029/2021PA004361
MD97_2141_abovehiatus,141.295,8.786,DataLink,https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m972141r-tab.txt
MD97_2141_abovehiatus,141.295,8.786,DataLink,https://www.ncei.noaa.gov/pub/data/paleo/paleocean/pacific/weiss2022/weiss2022-2141-ruber.txt
MD97_2141_abovehiatus,141.295,8.786,DataLink,https://www.ncei.noaa.gov/pub/data/paleo/paleocean/pacific/weiss2022/weiss2022-2141-tumida.txt
MD97_2141_belowhiatus,141.295,8.786,PublicationDOI,10.1029/2001GC000260
MD97_2141_belowhiatus,141.295,8.786,PublicationDOI,10.1029/2000PA000557
MD97_2141_belowhiatus,141.295,8.786,PublicationDOI,10.1029/2021PA004361
MD97_2141_belowhiatus,141.295,8.786,DataLink,https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m972141r-tab.txt
MD97_2141_belowhiatus,141.295,8.786,DataLink,https://www.ncei.noaa.gov/pub/data/paleo/paleocean/pacific/weiss2022/weiss2022-2141-ruber.txt
MD97_2141_belowhiatus,141.295,8.786,DataLink,https://www.ncei.noaa.gov/pub/data/paleo/paleocean/pacific/weiss2022/weiss2022-2141-tumida.txt
MD97_2142,119.465,12.685,PublicationDOI,10.3319/TAO.2008.19.4.363(IMAGES)
MD97_2142,119.465,12.685,PublicationDOI,10.1016/S0031-0182(03)00389-4
MD97_2142,119.465,12.685,PublicationDOI,10.1073/pnas.1701315114
MD97_2142,119.465,12.685,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.114652
MD97_2142,119.465,12.685,DataLink,https://doi.org/10.1594/PANGAEA.64733
MD97_2142,119.465,12.685,DataLink,https://doi.org/10.25921/j74g-7330
MD97_2151,109.869,8.728,PublicationDOI,10.1016/j.palaeo.2005.11.033
MD97_2151,109.869,8.728,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.114675
MD97_2151,109.869,8.728,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.65431
MD97_2151,109.869,8.728,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.81202
MD97_2151,109.869,8.728,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.65427
MD98_2160,117.4867,-5.20111,PublicationDOI,10.1029/2006GL027234
MD98_2160,117.4867,-5.20111,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/m98-2160-tab.txt
MD98_2161,117.48888889,-5.21666667,PublicationDOI,10.1016/j.gloplacha.2013.08.017
MD98_2161,117.48888889,-5.21666667,PublicationDOI,10.1038/s41598-018-24055-1
MD98_2161,117.48888889,-5.21666667,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/30132
MD98_2162,117.9,-4.69,PublicationDOI,10.1038/s41586-022-05302-y
MD98_2162,117.9,-4.69,DataLink,https://doi.org/10.1594/PANGAEA.950060
MD98_2165,118.333333,-9.65,PublicationDOI,10.1016/j.epsl.2005.12.031
MD98_2165,118.333333,-9.65,PublicationDOI,10.1029/2006GC001514
MD98_2165,118.333333,-9.65,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/30253
MD98_2170,125.388575,-10.591455,PublicationDOI,10.1126/science.1143791
MD98_2170,125.388575,-10.591455,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md70-07-tab.txt
MD98_2176,133.44282,-5.001836,PublicationDOI,10.1038/nature02903
MD98_2176,133.44282,-5.001836,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/m2176-07-tab.txt
MD98_2178,118.7,3.62222222,PublicationDOI,10.1016/j.gloplacha.2013.08.017
MD98_2178,118.7,3.62222222,PublicationDOI,10.1038/s41598-018-24055-1
MD98_2178,118.7,3.62222222,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/30132
MD98_2181,125.827388888889,6.3,PublicationDOI,10.1126/science.1143791
MD98_2181,125.827388888889,6.3,PublicationDOI,10.1016/j.quascirev.2009.05.007
MD98_2181,125.827388888889,6.3,PublicationDOI,10.1126/science.1071627
MD98_2181,125.827388888889,6.3,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/m2181-07-tab.txt
MD98_2181,125.827388888889,6.3,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/m2181-sa-tab.txt
MD98_2181,125.827388888889,6.3,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/m2181s08-tab.txt
MD98_2188,123.49,14.82,PublicationDOI,10.1029/2011GL050154
MD98_2188,123.49,14.82,DataLink,https://doi.org/10.1594/PANGAEA.923621
MD99_2203,-75.201,34.973,PublicationDOI,10.1029/2011PA002184
MD99_2203,-75.201,34.973,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.776433
MD99_2203,-75.201,34.973,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.776434
MD99_2236,-56.176167,54.616667,PublicationDOI,10.1016/j.quascirev.2014.10.022
MD99_2236,-56.176167,54.616667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.864050
MD99_2236,-56.176167,54.616667,DataLink,https://doi.org/10.1594/PANGAEA.864053
MD99_2236,-56.176167,54.616667,DataLink,https://doi.org/10.1594/PANGAEA.864051
MD99_2256,-24.206667,64.303167,PublicationDOI,10.1016/j.quascirev.2014.10.022
MD99_2256,-24.206667,64.303167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.864059
MD99_2256,-24.206667,64.303167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.864061
MD99_2256,-24.206667,64.303167,DataLink,https://doi.org/10.1594/PANGAEA.864056
MD99_2281,-9.455667,60.341833,PublicationDOI,10.5194/cp-11-1507-2015
MD99_2281,-9.455667,60.341833,PublicationDOI,10.1002/jqs.2601
MD99_2281,-9.455667,60.341833,PublicationDOI,10.5194/cp-8-1997-2012
MD99_2281,-9.455667,60.341833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.857750
MD99_2284,-0.980167,62.374667,PublicationDOI,10.1029/2011PA002117
MD99_2284,-0.980167,62.374667,PublicationDOI,10.1038/ngeo439
MD99_2284,-0.980167,62.374667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.846924
MD99_2304,9.948333,77.621067,PublicationDOI,10.1016/j.quascirev.2004.08.006
MD99_2304,9.948333,77.621067,PublicationDOI,10.1029/158GM20
MD99_2304,9.948333,77.621067,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.509453
MD99_2304,9.948333,77.621067,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.840616
MD99_2331,-9.683333,42.15,PublicationDOI,10.1016/j.quascirev.2014.09.001
MD99_2331,-9.683333,42.15,PublicationDOI,10.1029/2009GC002398
MD99_2331,-9.683333,42.15,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.857161
MD99_2331,-9.683333,42.15,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.738146
MD99_2339,-7.527833,35.8855,PublicationDOI,10.1016/j.epsl.2006.03.014
MD99_2339,-7.527833,35.8855,PublicationDOI,10.1029/2009GC002605
MD99_2339,-7.527833,35.8855,PublicationDOI,10.1029/2010GM001021
MD99_2339,-7.527833,35.8855,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.465027
MD99_2339,-7.527833,35.8855,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.465028
MD99_2339,-7.527833,35.8855,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.465030
MD99_2339,-7.527833,35.8855,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.465031
MD99_2339,-7.527833,35.8855,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.733078
MD99_2339,-7.527833,35.8855,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.733068
MD99_2339,-7.527833,35.8855,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.737443
MD99_2343,4.028167,40.497333,PublicationDOI,10.1029/2004PA001051
MD99_2343,4.028167,40.497333,PublicationDOI,10.1016/j.quaint.2007.06.016
MD99_2343,4.028167,40.497333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.759536
MD99_2343,4.028167,40.497333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.759529
ME0005A_24JC,-86.463315,0.021685,PublicationDOI,10.1016/j.quascirev.2010.10.012
ME0005A_24JC,-86.463315,0.021685,PublicationDOI,10.1038/nature05222
ME0005A_24JC,-86.463315,0.021685,DataLink,https://doi.org/10.25921/fnan-z180
ME0005A_27JC,-82.7866666666667,-1.85333333333333,PublicationDOI,10.1016/j.quascirev.2010.10.012
ME0005A_27JC,-82.7866666666667,-1.85333333333333,DataLink,https://doi.org/10.25921/fnan-z180
ME0005A_43JC,-83.6083,7.8558,PublicationDOI,10.1029/2005PA001208
ME0005A_43JC,-83.6083,7.8558,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.742879
MR00_05_2PC,146,40,PublicationDOI,10.1016/j.marmicro.2010.01.003
MR00_05_2PC,146,40,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.776331
MR02_03_2PC,146.5,36,PublicationDOI,10.1016/j.marmicro.2010.01.003
MR02_03_2PC,146.5,36,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.776118
MR99_04_2PC,149.85,40.08,PublicationDOI,10.1016/j.marmicro.2010.01.003
MR99_04_2PC,149.85,40.08,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.776365
MR99_04_3PC,152,37.5,PublicationDOI,10.1016/j.marmicro.2010.01.003
MR99_04_3PC,152,37.5,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.776193
MSM02_3_666_4,14.2,79.8,PublicationDOI,10.5194/cp-13-1717-2017
MSM02_3_666_4,14.2,79.8,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.882237
MSM02_3_666_4,14.2,79.8,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.882255
MSM02_3_739_3,20.425,79.7103,PublicationDOI,10.1111/bor.12325
MSM02_3_739_3,20.425,79.7103,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.889144
MSM02_3_739_3,20.425,79.7103,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.889147
MSM05_5_712_1,6.767167,78.915662,PublicationDOI,10.1016/j.palaeo.2011.05.030
MSM05_5_712_1,6.767167,78.915662,PublicationDOI,10.1126/science.1197397
MSM05_5_712_1,6.767167,78.915662,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.761540
MSM05_5_712_1,6.767167,78.915662,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.755092
MSM05_5_712_2,6.767167,78.915662,PublicationDOI,10.1002/palo.20028
MSM05_5_712_2,6.767167,78.915662,PublicationDOI,10.1016/j.quascirev.2012.04.024
MSM05_5_712_2,6.767167,78.915662,PublicationDOI,10.1016/j.epsl.2014.07.016
MSM05_5_712_2,6.767167,78.915662,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.770168
MSM05_5_712_2,6.767167,78.915662,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.779625
MSM05_5_712_2,6.767167,78.915662,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.833668
MSM05_5_723_2,5.337833,79.161001,PublicationDOI,10.1016/j.quascirev.2015.09.007
MSM05_5_723_2,5.337833,79.161001,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.849324
MSM05_5_723_2,5.337833,79.161001,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.849330
MSM05_5_723_2,5.337833,79.161001,DataLink,https://doi.org/10.1594/PANGAEA.849328
MV0502_4JC,148.1333,-50.3333,PublicationDOI,10.1029/2008PA001661
MV0502_4JC,148.1333,-50.3333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831697
NA87_22,-14.583333,55.5,PublicationDOI,10.1038/358485a0
NA87_22,-14.583333,55.5,PublicationDOI,10.2312/reports-ifg.2001.13
NA87_22,-14.583333,55.5,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.54411
NA87_22,-14.583333,55.5,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.266942
NA87_22,-14.583333,55.5,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.107121
NEAP_04K,-24.1722,61.4985,PublicationDOI,10.1029/2004GC000858
NEAP_04K,-24.1722,61.4985,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.832162
NEAP18K,-30.35,52.76667,PublicationDOI,10.1130/0091-7613(1999)027<0795:givfna>2.3.co;2
NEAP18K,-30.35,52.76667,PublicationDOI,10.1029/1998pa900004
NEAP18K,-30.35,52.76667,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/neap18k-tab.txt
NEAP18K,-30.35,52.76667,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/neap18ke-tab.txt
NGHP_01_17,93.11233,10.75316,PublicationDOI,10.1038/s41467-018-07076-2
